latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-29.10413,-61.10205,343,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,297.9,6.1,D
-29.10511,-61.10601,367,0.39,0.59,2021-07-22,1830,1,VIIRS,h,2.0NRT,302.7,18.5,D
-29.10951,-61.10041,330.1,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,297.9,6.1,D
-29.15888,-61.08956,349.8,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,299.1,4.4,D
-30.1095,-59.7616,328.6,0.44,0.62,2021-07-22,1830,1,VIIRS,n,2.0NRT,292.2,3.5,D
-30.10386,-59.76344,339.3,0.44,0.62,2021-07-22,1830,1,VIIRS,n,2.0NRT,293,3.5,D
-30.10973,-59.76449,345,0.44,0.62,2021-07-22,1830,1,VIIRS,n,2.0NRT,294.2,6.1,D
-30.08499,-59.81173,326.8,0.44,0.62,2021-07-22,1830,1,VIIRS,n,2.0NRT,292.4,2.4,D
-23.17152,-64.06622,334.3,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,299,3.7,D
-23.16487,-64.06071,356,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.6,5.2,D
-23.16561,-64.06412,337.2,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.2,3.7,D
-29.57157,-61.36003,344.6,0.37,0.58,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.7,4.6,D
-29.56542,-61.35787,344.9,0.37,0.58,2021-07-22,1830,1,VIIRS,n,2.0NRT,296,10,D
-29.56632,-61.36163,340.3,0.37,0.58,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.9,4.6,D
-24.02255,-61.48417,340.5,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.8,7.5,D
-31.73373,-68.47093,334.1,0.43,0.38,2021-07-22,1830,1,VIIRS,n,2.0NRT,304.9,5.5,D
-31.76742,-68.53883,343.1,0.43,0.38,2021-07-22,1830,1,VIIRS,n,2.0NRT,302.7,3.2,D
-31.76722,-68.5359,333.9,0.43,0.38,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.6,3,D
-24.02366,-61.48888,354,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,305.1,7.5,D
-24.02478,-61.4936,347.4,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.2,14.3,D
-24.0259,-61.49832,355.4,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,309,14.3,D
-24.01667,-61.48579,367,0.48,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,312.5,42.2,D
-24.0189,-61.4952,352.1,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,311.7,19,D
-24.02002,-61.49992,336.3,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.9,19,D
-34.36429,-62.64628,354.1,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.8,110.4,D
-34.35754,-62.63721,340.8,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,293.5,35.6,D
-34.3599,-62.64768,351.1,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,298,110.4,D
-34.35315,-62.63861,344.1,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,304.6,149.2,D
-34.34993,-62.64523,346.3,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.4,108.8,D
-34.34435,-62.64139,341.8,0.49,0.48,2021-07-22,1830,1,VIIRS,n,2.0NRT,294.6,7.8,D
-29.51199,-61.37017,340.1,0.37,0.58,2021-07-22,1830,1,VIIRS,n,2.0NRT,297.3,4.2,D
-25.91648,-61.36816,351.4,0.44,0.63,2021-07-22,1830,1,VIIRS,n,2.0NRT,310.9,10.3,D
-24.01778,-61.4905,367,0.48,0.65,2021-07-22,1830,1,VIIRS,l,2.0NRT,327.6,42.2,D
-24.0119,-61.49213,367,0.48,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,306.5,42.2,D
-27.41016,-62.64693,367,0.35,0.56,2021-07-22,1830,1,VIIRS,h,2.0NRT,316.6,29.4,D
-31.7098,-68.50047,342.9,0.43,0.38,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.1,4.7,D
-29.51476,-61.37035,340.1,0.37,0.58,2021-07-22,1830,1,VIIRS,n,2.0NRT,297.8,4.4,D
-24.01302,-61.49684,343.1,0.48,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,304.7,19,D
-29.56679,-60.97822,330.5,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.6,2.3,D
-29.56776,-60.98218,337.3,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,297,2.3,D
-29.21066,-60.92207,367,0.4,0.6,2021-07-22,1830,1,VIIRS,h,2.0NRT,298.8,7.7,D
-29.24267,-60.98158,345.5,0.39,0.6,2021-07-22,1830,1,VIIRS,n,2.0NRT,298.2,3.6,D
-29.228,-68.73138,340.1,0.45,0.39,2021-07-22,1830,1,VIIRS,n,2.0NRT,297.9,3.7,D
-23.16413,-64.05733,338,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.3,5.2,D
-27.40854,-62.64001,367,0.35,0.56,2021-07-22,1830,1,VIIRS,h,2.0NRT,307.6,12.2,D
-27.14313,-62.87022,336,0.34,0.56,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.3,3.8,D
-27.41609,-62.64898,341,0.35,0.56,2021-07-22,1830,1,VIIRS,n,2.0NRT,302,10.4,D
-27.41528,-62.64549,352.2,0.35,0.56,2021-07-22,1830,1,VIIRS,n,2.0NRT,307.9,10.4,D
-27.41448,-62.64202,367,0.35,0.56,2021-07-22,1830,1,VIIRS,h,2.0NRT,299.7,12.7,D
-24.91825,-61.03408,353.4,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,313.1,25.8,D
-24.9171,-61.02929,334.7,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.8,25.8,D
-24.92531,-61.03717,367,0.49,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,301.9,64,D
-29.4456,-61.00471,367,0.39,0.59,2021-07-22,1830,1,VIIRS,h,2.0NRT,299,14.7,D
-24.91611,-61.04238,331.6,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.1,12.6,D
-24.91492,-61.03759,367,0.49,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,303.8,18.4,D
-26.065,-59.46028,344.8,0.57,0.69,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.4,7.8,D
-26.0701,-59.46043,327.3,0.57,0.69,2021-07-22,1830,1,VIIRS,l,2.0NRT,299.1,3.1,D
-27.44445,-59.51497,332.7,0.53,0.67,2021-07-22,1830,1,VIIRS,n,2.0NRT,298,3.6,D
-31.77007,-68.8037,334.1,0.42,0.38,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.6,5.7,D
-25.84075,-57.82181,342.6,0.72,0.75,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.5,6.8,D
-25.84212,-57.82152,336.8,0.72,0.75,2021-07-22,1830,1,VIIRS,n,2.0NRT,296.8,9.7,D
-26.84065,-62.67661,349.5,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,305.2,14.3,D
-26.83984,-62.67305,367,0.35,0.57,2021-07-22,1830,1,VIIRS,h,2.0NRT,306.9,14.3,D
-29.41335,-61.66723,367,0.36,0.57,2021-07-22,1830,1,VIIRS,h,2.0NRT,302.2,13.9,D
-29.83155,-59.56484,351.5,0.46,0.63,2021-07-22,1830,1,VIIRS,n,2.0NRT,295.9,8.1,D
-29.83352,-59.5671,352.9,0.46,0.63,2021-07-22,1830,1,VIIRS,n,2.0NRT,298.2,7.6,D
-26.84016,-62.67631,345.8,0.35,0.57,2021-07-22,1830,1,VIIRS,n,2.0NRT,306.7,15.3,D
-23.5082,-61.50427,354.1,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.5,9.8,D
-23.50936,-61.50907,336,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,301.4,14.8,D
-26.83933,-62.67276,367,0.35,0.57,2021-07-22,1830,1,VIIRS,h,2.0NRT,306,15.3,D
-29.50247,-59.66359,326.6,0.46,0.64,2021-07-22,1830,1,VIIRS,l,2.0NRT,297.8,13.6,D
-29.50127,-59.65888,353.3,0.46,0.64,2021-07-22,1830,1,VIIRS,n,2.0NRT,303.5,13.6,D
-23.50343,-61.5107,367,0.49,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,304.1,14.8,D
-24.92201,-61.04068,367,0.49,0.65,2021-07-22,1830,1,VIIRS,l,2.0NRT,325.8,116.8,D
-27.35021,-65.26769,367,0.49,0.48,2021-07-22,1830,1,VIIRS,h,2.0NRT,304,8.2,D
-23.50226,-61.50588,342.1,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,299.5,9.8,D
-29.33889,-62.14869,344.6,0.34,0.56,2021-07-22,1830,1,VIIRS,n,2.0NRT,300.3,2.6,D
-23.50459,-61.51548,350.8,0.49,0.65,2021-07-22,1830,1,VIIRS,n,2.0NRT,302,14.8,D
-27.84664,-58.84209,327.1,0.56,0.69,2021-07-22,1830,1,VIIRS,n,2.0NRT,294.3,3.1,D
-29.44172,-60.98885,346.5,0.39,0.59,2021-07-22,1830,1,VIIRS,n,2.0NRT,298.2,6.5,D
-24.92084,-61.0359,367,0.49,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,306.2,38.4,D
-24.91966,-61.03114,367,0.49,0.65,2021-07-22,1830,1,VIIRS,h,2.0NRT,305.7,38.4,D
-29.09441,-61.08753,328.2,0.39,0.59,2021-07-22,1830,1,VIIRS,l,2.0NRT,298.5,2.3,D
-28.30604,-61.04823,297.8,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.2,2.8,N
-26.9851,-54.49689,325.2,0.32,0.55,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.4,1.9,N
-25.29139,-59.946,348.4,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,290.6,5.5,N
-26.98434,-54.50019,302.2,0.32,0.55,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.4,1.4,N
-28.49864,-56.6787,302.1,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.9,0.6,N
-25.29337,-59.93877,297.7,0.73,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.4,5.5,N
-25.29824,-59.94832,302.2,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.6,5.5,N
-33.37562,-60.15004,312.9,0.48,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.8,1.2,N
-33.84091,-58.74452,352.7,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,279.8,3.3,N
-33.59867,-58.55141,300.2,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.3,1.4,N
-28.93622,-57.62947,299.9,0.44,0.63,2021-07-23,0406,1,VIIRS,n,2.0NRT,277.2,0.7,N
-33.25283,-60.28804,322.5,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.9,2.9,N
-26.08464,-54.2744,295.7,0.33,0.55,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.9,0.4,N
-27.48612,-59.12043,315.9,0.58,0.7,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.5,2.7,N
-29.41004,-60.73481,297.5,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,283.4,1.3,N
-33.82808,-58.74883,338.7,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.5,2,N
-34.85582,-57.89717,297,0.33,0.56,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.5,1.1,N
-33.25523,-60.28442,302.5,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.4,1.8,N
-27.48457,-59.12622,321,0.59,0.7,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.7,2.7,N
-28.3081,-61.04096,334.4,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,287,7,N
-28.31485,-61.04346,308.5,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.7,2.1,N
-29.41469,-60.74386,298.1,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.9,1.6,N
-28.93508,-57.634,300.7,0.44,0.63,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.5,0.7,N
-28.30297,-61.03815,301.3,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.3,1.1,N
-28.34747,-61.19341,310.4,0.73,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.2,3.6,N
-28.50505,-56.67637,304.5,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,286,0.6,N
-28.50948,-56.68217,315.4,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.1,1,N
-28.34446,-61.19486,298.6,0.73,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.5,0.7,N
-28.5802,-60.54276,311.6,0.66,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.1,1.9,N
-33.82916,-58.74466,336.9,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,279.8,3.3,N
-28.51489,-56.68396,303.9,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.3,1,N
-28.51047,-56.67812,304.3,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.4,1,N
-27.48477,-59.12378,336.6,0.59,0.7,2021-07-23,0406,1,VIIRS,n,2.0NRT,286.2,4.6,N
-33.59967,-58.56988,311.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.9,1.3,N
-33.60075,-58.56577,303.7,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.4,1.3,N
-33.60182,-58.56165,304.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.4,1.7,N
-33.59914,-58.57024,301.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.9,1,N
-33.83983,-58.7487,302.4,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,277.4,3.3,N
-26.15574,-60.67771,311.9,0.77,0.77,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.5,1.9,N
-33.83234,-58.75501,296.8,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,277.3,2,N
-33.82383,-58.74263,316.6,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.1,1.7,N
-33.60019,-58.56611,306.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.5,1,N
-33.60124,-58.56199,308.3,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.3,1.7,N
-33.61773,-58.59018,305.8,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.4,1.1,N
-26.56947,-60.86813,314.2,0.77,0.78,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.1,3.2,N
-28.06078,-57.6969,311.2,0.47,0.64,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.5,3.8,N
-33.84618,-58.76945,296,0.39,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,277.9,5,N
-33.84084,-58.76743,329.8,0.39,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.5,3,N
-29.40168,-60.73899,316.1,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.1,2.8,N
-26.0548,-53.77329,302.8,0.61,0.54,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.5,1.3,N
-26.08538,-54.27113,299.5,0.33,0.55,2021-07-23,0406,1,VIIRS,n,2.0NRT,283,0.4,N
-35.05598,-61.1695,323,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.9,2.6,N
-35.06179,-61.17196,321.6,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.3,2.6,N
-35.0603,-61.17725,298.5,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,276.8,2.6,N
-28.15216,-56.5575,300.3,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.7,1.2,N
-28.05957,-57.70161,341.5,0.47,0.64,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.5,6.2,N
-33.60445,-58.57225,300.8,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.6,1,N
-28.15119,-56.56156,311.9,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,280.6,1.1,N
-33.8451,-58.77364,367,0.39,0.6,2021-07-23,0406,1,VIIRS,h,2.0NRT,281.6,10.7,N
-29.41654,-60.73724,295.3,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,283.9,1.3,N
-33.59698,-58.55584,315,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282,1.5,N
-33.82492,-58.73845,315.8,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.5,1.7,N
-28.06144,-57.70388,315.1,0.47,0.64,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.5,1.7,N
-28.05685,-57.69724,326.4,0.47,0.64,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.5,4,N
-28.35126,-61.19738,317.8,0.73,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.4,2.7,N
-33.83342,-58.75084,309.9,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,278.5,2,N
-26.15791,-60.67004,299.9,0.77,0.77,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.2,1.9,N
-26.57181,-60.8698,314.3,0.77,0.78,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.4,4.2,N
-29.40354,-60.73237,299.7,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.6,2.8,N
-28.05566,-57.70197,323.5,0.47,0.64,2021-07-23,0406,1,VIIRS,n,2.0NRT,287,3.9,N
-34.73066,-58.65489,307.7,0.37,0.58,2021-07-23,0406,1,VIIRS,n,2.0NRT,272.2,1.3,N
-33.83558,-58.74251,307.2,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,276.8,3.3,N
-33.2538,-60.28957,309.1,0.49,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.3,2,N
-33.59803,-58.5517,301.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.3,1,N
-25.28522,-59.95052,341,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,290.8,6.5,N
-25.28717,-59.94318,323,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,289.6,6.5,N
-25.28325,-59.95787,308.7,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.5,3.8,N
-25.29206,-59.95286,331,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,290,6.5,N
-25.29402,-59.94552,336.3,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,290.2,6.5,N
-33.83666,-58.73833,322.1,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,277.4,2.6,N
-33.59759,-58.55554,318.8,0.39,0.59,2021-07-23,0406,1,VIIRS,n,2.0NRT,282.3,1.7,N
-29.40819,-60.74142,301.3,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.5,1.6,N
-25.29011,-59.96018,299.7,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.9,3.8,N
-29.39518,-60.73656,306.7,0.65,0.73,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.2,2.8,N
-25.28253,-59.95103,326.6,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,289,5,N
-25.28453,-59.94372,301.4,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,288.6,3.2,N
-34.85671,-57.8936,315.8,0.33,0.55,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.7,1.4,N
-28.23639,-56.47107,325.2,0.4,0.6,2021-07-23,0406,1,VIIRS,n,2.0NRT,284.8,1.5,N
-33.377,-60.14497,297.3,0.48,0.65,2021-07-23,0406,1,VIIRS,n,2.0NRT,281.4,1.2,N
-28.30972,-61.04068,333.4,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,287.3,4.2,N
-28.3077,-61.04797,307.5,0.72,0.75,2021-07-23,0406,1,VIIRS,n,2.0NRT,285.5,4.2,N
-25.28938,-59.95335,342.3,0.74,0.76,2021-07-23,0406,1,VIIRS,n,2.0NRT,290.6,14.5,N
-53.67332,-67.96195,296.6,0.56,0.52,2021-07-23,0412,1,VIIRS,n,2.0NRT,268.5,1,N
-53.67366,-67.9652,300.1,0.56,0.52,2021-07-23,0412,1,VIIRS,n,2.0NRT,268.4,0.7,N
-24.95921,-61.12069,347.8,0.62,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,294.8,20.3,N
-24.71606,-60.81712,306.5,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.4,1.2,N
-24.71575,-60.82031,327.3,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.3,1.2,N
-24.9408,-61.0494,324.7,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.6,3.9,N
-24.71132,-60.81334,308.3,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.5,1.3,N
-24.711,-60.81653,312.7,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.5,1.2,N
-24.70311,-60.84466,309,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.7,1.5,N
-24.69805,-60.84409,322.8,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.4,1.5,N
-24.693,-60.84351,318,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.8,1.3,N
-22.35103,-63.16651,300.3,0.43,0.46,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.1,0.9,N
-24.70656,-60.80956,305.1,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288,1.1,N
-24.70625,-60.81275,316.2,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.6,1.1,N
-24.7015,-60.80897,324.6,0.32,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.9,1.1,N
-26.15752,-60.67648,304.1,0.34,0.56,2021-07-23,0542,1,VIIRS,n,2.0NRT,288,2.1,N
-22.51031,-63.63693,297.3,0.4,0.45,2021-07-23,0542,1,VIIRS,n,2.0NRT,285.5,0.8,N
-24.57036,-61.53038,312.6,0.58,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.3,1.9,N
-23.37992,-61.66769,304,0.55,0.51,2021-07-23,0542,1,VIIRS,n,2.0NRT,288,1.5,N
-23.38048,-61.66229,304,0.55,0.51,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.7,0.9,N
-23.38464,-61.66829,302.2,0.55,0.51,2021-07-23,0542,1,VIIRS,n,2.0NRT,288,1.2,N
-26.15263,-60.67245,298.2,0.34,0.56,2021-07-23,0542,1,VIIRS,n,2.0NRT,285.9,0.3,N
-25.18195,-61.56817,316.8,0.58,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.1,2.2,N
-24.00274,-60.56215,307.5,0.33,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.1,1,N
-23.99764,-60.56155,303.1,0.33,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.6,0.4,N
-24.94521,-61.05623,329.6,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.2,6.3,N
-23.99731,-60.5648,298.8,0.33,0.55,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.4,0.4,N
-24.94581,-61.04999,330,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,292.6,6.3,N
-23.75102,-64.76237,302.3,0.54,0.42,2021-07-23,0542,1,VIIRS,n,2.0NRT,282.6,1.3,N
-24.93599,-61.04844,337.8,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,290.5,6.3,N
-22.35526,-63.16708,299.5,0.43,0.46,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.5,1.3,N
-24.9358,-61.04881,335.9,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,290.2,3.9,N
-22.35574,-63.16291,305.6,0.43,0.46,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.2,1.4,N
-24.95021,-61.05682,340.1,0.63,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.6,6.3,N
-23.75086,-64.76123,302.2,0.54,0.42,2021-07-23,0542,1,VIIRS,n,2.0NRT,282.4,0.7,N
-24.48702,-63.85491,322.5,0.42,0.45,2021-07-23,0542,1,VIIRS,n,2.0NRT,284.5,2.6,N
-25.29677,-59.94065,302.4,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.2,2.6,N
-25.29577,-59.95179,303.2,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.4,3.2,N
-25.29644,-59.94437,336.9,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.7,2.6,N
-25.2961,-59.94809,326.1,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.1,3.2,N
-25.29138,-59.94007,319.5,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.6,2.6,N
-25.29105,-59.94379,331.2,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.8,2.6,N
-25.29072,-59.94751,332.9,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.3,3.2,N
-25.29039,-59.95121,337.4,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,290,3.2,N
-25.29006,-59.9549,321.8,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.8,3.6,N
-25.28533,-59.94693,304.4,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.8,1.4,N
-25.28468,-59.95432,300.6,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,286.5,1.1,N
-25.285,-59.95063,323.9,0.37,0.58,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.9,1.4,N
-26.15814,-60.66959,325.7,0.34,0.56,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.4,2.9,N
-25.18681,-61.56875,334.7,0.58,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.8,3.4,N
-25.19167,-61.56932,311.7,0.58,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.9,3.4,N
-25.18524,-61.56871,336.9,0.58,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.9,5.9,N
-24.01301,-61.49583,321.7,0.57,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,288.8,2.9,N
-24.01361,-61.49019,325.7,0.57,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,289.3,2.9,N
-24.01782,-61.49641,306.8,0.57,0.52,2021-07-23,0542,1,VIIRS,n,2.0NRT,287.9,2.9,N
-24.95861,-61.12688,337.6,0.62,0.54,2021-07-23,0542,1,VIIRS,n,2.0NRT,291.3,10.6,N
