latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.17054,-60.2867,342.92,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.49,11.42,D
-33.17149,-60.29627,335.91,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.3,48.95,D
-33.15123,-60.13572,344.49,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.04,10.07,D
-33.15404,-60.16389,339.19,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.84,3.93,D
-33.15451,-60.16861,334.84,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.57,4.48,D
-33.16153,-60.23958,338.6,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.73,5.72,D
-33.15724,-60.24017,354.37,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.81,10.88,D
-33.15912,-60.25921,342.0,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.94,4.95,D
-33.16053,-60.27354,336.89,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.53,3.18,D
-33.14178,-60.12753,345.6,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.0,14.7,D
-33.14224,-60.13221,342.44,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.1,13.97,D
-33.14271,-60.13689,347.01,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.55,13.97,D
-33.15903,-60.3028,333.2,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.52,3.22,D
-33.15473,-60.30339,342.12,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.85,9.25,D
-33.1552,-60.30818,340.14,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.91,9.25,D
-33.13279,-60.12402,354.63,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.54,29.07,D
-33.12853,-60.12461,349.16,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.41,22.25,D
-33.12473,-60.12987,354.9,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.86,22.25,D
-33.12519,-60.13456,342.52,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.2,6.97,D
-33.12657,-60.14863,340.98,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.36,43.3,D
-33.12979,-60.18156,339.3,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.51,4.92,D
-33.1124,-60.13632,339.58,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.79,13.4,D
-33.10859,-60.14159,350.28,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.72,13.4,D
-33.11132,-60.16979,335.28,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.93,2.41,D
-33.10296,-60.12815,346.82,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.57,4.78,D
-33.10342,-60.13283,330.45,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.66,4.78,D
-33.10387,-60.13751,327.74,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.66,4.35,D
-33.0978,-60.11938,332.7,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.25,6.17,D
-33.10006,-60.14278,331.09,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.88,4.35,D
-33.09579,-60.14338,339.22,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.91,5.75,D
-33.09715,-60.15744,339.42,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.64,4.53,D
-33.08906,-60.16333,354.14,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.89,6.93,D
-33.10441,-60.32482,343.0,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.16,5.68,D
-33.06107,-60.09612,328.32,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.24,18.78,D
-33.06153,-60.08937,342.69,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.95,102.46,D
-33.06342,-60.10797,335.7,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.43,3.75,D
-33.05775,-60.09459,352.32,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.12,60.2,D
-33.07999,-60.31621,338.11,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.52,3.2,D
-33.08047,-60.32101,343.45,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.58,4.64,D
-33.07664,-60.32638,339.69,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.54,8.23,D
-33.06802,-60.32755,338.85,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.06,4.84,D
-33.0685,-60.33234,331.52,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.82,4.87,D
-33.02043,-60.10918,332.3,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.13,24.32,D
-33.01572,-60.10513,336.34,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.3,72.18,D
-33.01618,-60.10978,342.68,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.17,24.32,D
-33.01985,-60.14709,326.73,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.94,1.71,D
-33.01559,-60.14768,330.95,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.55,3.78,D
-33.01651,-60.15704,327.99,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.14,1.89,D
-33.01591,-60.19517,329.97,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.72,3.37,D
-32.99746,-60.18343,327.87,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,291.18,3.02,D
-32.99791,-60.18813,345.18,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.75,8.85,D
-32.99274,-60.17932,338.5,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.75,12.29,D
-32.99319,-60.18402,345.96,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.35,12.29,D
-32.99409,-60.19341,349.18,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,303.13,12.95,D
-33.00317,-60.28801,334.06,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,292.86,3.02,D
-32.99163,-60.21282,344.11,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.1,4.33,D
-32.99887,-60.28861,326.58,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.15,3.02,D
-32.9869,-60.20871,334.37,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.69,4.24,D
-32.98735,-60.21342,338.15,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.96,4.24,D
-32.99028,-60.28979,353.8,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.49,9.63,D
-32.98598,-60.29036,346.37,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.82,8.54,D
-32.97051,-60.17289,339.2,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.59,6.79,D
-32.97196,-60.17484,340.89,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.31,6.14,D
-32.98389,-60.29273,339.54,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.46,4.63,D
-32.95631,-60.19123,345.5,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.49,8.24,D
-32.95205,-60.19181,339.87,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.34,8.24,D
-32.95252,-60.19651,335.35,0.43,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.84,8.24,D
-32.95242,-60.28257,353.25,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.59,128.6,D
-32.94766,-60.27842,329.38,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.01,2.93,D
-32.92483,-60.26715,334.62,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.51,3.17,D
-32.90732,-60.35626,330.88,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.15,13.78,D
-32.90778,-60.36105,351.41,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.66,162.63,D
-32.90869,-60.37063,340.0,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.02,20.21,D
-32.90915,-60.37543,339.57,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.18,20.21,D
-32.9096,-60.38023,335.63,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.0,5.53,D
-32.9021,-60.34728,350.13,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.33,20.84,D
-32.90255,-60.35206,350.19,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.08,12.62,D
-32.90301,-60.35685,349.34,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.86,12.62,D
-32.90347,-60.36163,347.05,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.79,35.24,D
-32.90483,-60.37602,335.48,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.38,187.34,D
-32.90529,-60.38081,349.04,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,286.63,70.65,D
-32.90575,-60.38561,339.9,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.45,70.65,D
-32.9062,-60.39043,333.42,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,284.55,5.26,D
-32.90666,-60.39524,326.29,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,283.5,5.26,D
-32.8987,-60.35743,332.44,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.54,12.62,D
-32.89916,-60.36223,348.46,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.96,35.24,D
-32.89961,-60.36701,352.86,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.59,35.24,D
-32.90007,-60.3718,352.55,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,322.0,187.34,D
-32.90189,-60.39101,348.23,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.31,5.26,D
-32.8944,-60.35802,328.95,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.21,4.29,D
-32.89485,-60.36282,348.6,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.31,7.89,D
-32.89576,-60.37239,354.64,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,311.38,33.92,D
-32.89621,-60.37719,354.59,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,326.28,33.92,D
-32.89757,-60.39161,355.77,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,286.99,56.57,D
-32.89803,-60.3964,347.88,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,285.73,56.57,D
-32.88918,-60.34904,339.27,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.0,5.53,D
-32.88964,-60.35382,347.33,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.86,4.29,D
-32.89009,-60.35861,327.13,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,300.84,4.29,D
-32.89054,-60.3634,338.55,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.51,7.89,D
-32.891,-60.36819,346.98,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.18,7.89,D
-32.89371,-60.39699,348.07,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,289.6,56.57,D
-32.89417,-60.40182,334.61,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,288.92,5.69,D
-32.88578,-60.3592,356.17,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.78,7.29,D
-32.88668,-60.36878,341.36,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,311.0,12.99,D
-32.88758,-60.37837,356.01,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,318.29,10.16,D
-32.88804,-60.38317,355.31,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.02,27.36,D
-32.88849,-60.38797,356.07,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,320.69,27.36,D
-32.88985,-60.40241,346.26,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,289.78,64.04,D
-32.8903,-60.40722,331.23,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,290.4,64.04,D
-32.88148,-60.35979,329.17,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.86,7.29,D
-32.88282,-60.37415,338.08,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,305.71,10.16,D
-32.88327,-60.37896,345.73,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.05,10.16,D
-32.88372,-60.38375,354.26,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,316.11,27.36,D
-32.88598,-60.40781,345.43,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,291.33,64.04,D
-32.87806,-60.36995,351.7,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,317.09,11.66,D
-32.87851,-60.37475,356.35,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,324.11,13.31,D
-32.87986,-60.38915,353.9,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.92,7.3,D
-32.8742,-60.37534,349.14,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,315.83,13.31,D
-32.87555,-60.38974,344.24,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,311.56,7.3,D
-32.876,-60.39455,336.24,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.51,19.68,D
-32.87644,-60.39936,339.24,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,304.8,19.68,D
-32.87689,-60.40417,354.91,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,314.51,173.47,D
-32.88452,-60.48641,329.4,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,294.45,2.94,D
-32.88571,-60.37641,346.3,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,310.64,10.0,D
-32.88618,-60.3812,354.19,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.24,8.19,D
-32.88715,-60.39078,349.31,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,304.24,174.44,D
-32.88859,-60.40517,340.68,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,290.76,191.8,D
-32.88044,-60.36742,352.24,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,318.56,13.42,D
-32.88092,-60.37221,353.05,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,322.43,10.0,D
-32.88139,-60.377,345.31,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,314.43,10.0,D
-32.88188,-60.38177,347.42,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.59,8.19,D
-32.88235,-60.38656,332.58,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.13,8.19,D
-32.88284,-60.39136,350.13,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.39,174.44,D
-32.88475,-60.41055,335.29,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,292.4,18.7,D
-32.87661,-60.37279,345.56,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.03,6.74,D
-32.87852,-60.39194,352.05,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,316.41,6.95,D
-32.879,-60.39673,355.47,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.99,6.95,D
-32.88044,-60.41113,338.19,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,296.28,63.97,D
-32.8723,-60.37337,341.49,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.32,6.74,D
-32.87278,-60.37815,347.91,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,318.01,6.74,D
-32.87325,-60.38294,336.09,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.33,4.67,D
-32.87373,-60.38773,339.92,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,313.87,4.67,D
-32.87468,-60.39731,337.87,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.91,6.95,D
-32.87516,-60.40211,337.86,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.89,74.15,D
-32.87564,-60.40691,353.82,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,319.89,74.15,D
-32.86894,-60.38352,350.3,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,307.39,14.56,D
-32.86942,-60.38831,343.63,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.22,14.56,D
-32.87132,-60.4075,345.18,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,308.91,7.74,D
-32.87227,-60.4171,333.85,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,308.49,32.12,D
-32.8651,-60.38889,343.08,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,306.97,14.56,D
-32.86653,-60.40328,345.68,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,312.58,7.74,D
-32.86748,-60.41288,347.47,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,307.42,32.12,D
-32.86079,-60.38948,347.4,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,302.72,6.91,D
-32.86316,-60.41346,344.5,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,300.81,47.93,D
-32.85837,-60.40924,343.67,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,303.71,17.48,D
-32.85884,-60.41404,344.47,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.52,47.93,D
-32.85406,-60.40983,341.83,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,300.51,4.31,D
-32.84927,-60.40561,341.56,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.79,4.31,D
-32.84298,-60.43079,340.07,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.51,6.37,D
-32.84072,-60.54411,340.89,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,296.86,46.74,D
-32.8359,-60.53981,349.18,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,317.08,29.93,D
-32.83637,-60.54469,341.57,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,297.33,46.74,D
-32.8373,-60.55445,331.33,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,295.99,6.96,D
-32.83063,-60.53062,351.81,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,303.45,10.2,D
-32.83155,-60.54039,341.54,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.05,15.79,D
-32.83202,-60.54527,355.04,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,305.97,61.2,D
-32.83249,-60.55015,348.74,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,314.4,61.2,D
-32.83388,-60.56482,347.88,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,300.76,17.41,D
-32.83434,-60.56971,345.35,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,299.98,17.41,D
-32.82628,-60.5312,344.82,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,300.67,10.2,D
-32.82767,-60.54586,341.08,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,297.57,61.2,D
-32.82147,-60.52692,346.06,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,304.63,10.82,D
-32.80706,-60.51406,344.89,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,303.92,40.39,D
-32.80227,-60.50978,339.93,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,297.63,42.95,D
-32.80363,-60.52438,332.62,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,296.39,88.07,D
-32.79403,-60.51581,343.42,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,303.45,13.1,D
-32.79539,-60.53043,330.14,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,299.97,20.24,D
-32.78969,-60.5164,339.27,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,295.15,13.1,D
-32.79015,-60.52127,351.13,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,310.41,32.5,D
-32.7906,-60.52614,354.97,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,308.83,32.5,D
-32.79105,-60.53101,339.76,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.67,20.24,D
-32.78625,-60.52673,329.76,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.0,2.09,D
-32.78671,-60.5316,337.64,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,300.97,4.31,D
-32.79304,-60.51786,351.59,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,311.32,16.53,D
-32.79353,-60.52272,356.42,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,320.61,16.53,D
-32.7887,-60.51844,339.9,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,298.13,16.53,D
-32.78918,-60.5233,350.11,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,303.63,16.53,D
-32.78967,-60.52816,345.23,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,302.85,27.91,D
-32.79015,-60.53303,326.23,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,294.57,27.91,D
-32.78532,-60.52874,332.84,0.45,0.47,1722.0,1.0,VIIRS,n,2.0NRT,297.95,5.23,D
-32.92654,-60.32945,342.8,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,291.82,22.36,D
-32.927,-60.33422,354.87,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,299.87,22.36,D
-32.92747,-60.33899,345.06,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.18,76.46,D
-32.92793,-60.34377,328.89,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,286.7,76.46,D
-32.92224,-60.33004,339.13,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,287.78,22.36,D
-32.9227,-60.3348,340.77,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,297.11,22.36,D
-32.92316,-60.33958,346.95,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,315.81,76.46,D
-32.9184,-60.33539,353.7,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.93,19.3,D
-32.91886,-60.34016,354.13,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,308.35,14.16,D
-32.91978,-60.34971,338.23,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.05,60.28,D
-32.9141,-60.33598,339.5,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,294.33,19.3,D
-32.91455,-60.34075,342.3,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.48,14.16,D
-32.91501,-60.34552,345.01,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,298.0,14.16,D
-32.91547,-60.3503,354.61,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.84,60.28,D
-32.91639,-60.35987,332.19,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,287.41,15.27,D
-32.91025,-60.34134,348.22,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,295.26,7.21,D
-32.91071,-60.34611,338.98,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.61,7.21,D
-32.91162,-60.35567,354.59,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,296.09,13.78,D
-32.91254,-60.36525,327.3,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,293.14,162.63,D
-32.913,-60.37004,329.97,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,285.68,20.21,D
-32.91346,-60.37484,328.87,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,284.63,20.21,D
-32.90595,-60.34192,340.02,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,290.76,7.21,D
-32.9064,-60.34669,353.4,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,301.0,7.21,D
-32.90686,-60.35147,348.37,0.44,0.46,1722.0,1.0,VIIRS,n,2.0NRT,309.54,13.78,D
